state,state_latitude,state_longitude,district,district_latitude,district_longitude,township,township_latitude,township_longitude,city,city_latitude,city_longitude,village,village_latitude,village_longitude,ward,ward_latitude,ward_longitude
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,လောင်းဒုံနတလရွာ,21.06489944,92.33573914,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,လောင်းဒုံမြိုရွာ,21.09095764,92.36153412,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကလေးခရိုင်,22.9413,94.4385,မင်းကင်းမြို့နယ်,22.87781,94.4942,မင်းကင်းမြို့,22.87781,94.4942,လောင်းပြည့်ရွာ,22.9074192,94.74646759,,,
ရခိုင်ပြည်နယ်,19.417,93.538,စစ်တွေခရိုင်,20.4028,92.9213,ပုဏ္ဏားကျွန်းမြို့နယ်,20.33199,93.0043,ပုဏ္ဏားကျွန်းမြို့,20.33199,93.0043,လောင်းပုတ်ရွာ,20.56321907,92.90957642,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ဂန့်ဂေါခရိုင်,21.728,94.175,ထီးလင်းမြို့နယ်,21.69636,94.09278,ထီးလင်းမြို့,21.69636,94.09278,လောင်းဘိုကြီးရွာ,21.79977036,94.13552094,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ဂန့်ဂေါခရိုင်,21.728,94.175,ထီးလင်းမြို့နယ်,21.69636,94.09278,ထီးလင်းမြို့,21.69636,94.09278,လောင်းဘိုလေးရွာ,21.83968925,94.0909729,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,လောင်းဘုတ်ရွာ,21.18798065,92.31458282,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,လောင်းဘုတ်ရွာ,21.19029999,92.31472015,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ခန္တီးခရိုင်,25.5071,95.4712,ဟုမ္မလင်းမြို့နယ်,24.8746,94.8966,ရွှေပြည်အေးမြို့,24.68343537,94.73146774,လောင်းမင်းရွာ,24.71677971,94.74472046,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကလေးခရိုင်,22.9413,94.4385,ကလေးဝမြို့နယ်,23.1998,94.30036,ကလေးဝမြို့,23.1998,94.30036,လောင်းမင်းရွာ,23.56784058,94.4235611,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,မြောက်ဦးမြို့နယ်,20.59185,93.18844,မြောက်ဦးမြို့,20.59185,93.18844,လောင်းရှည်ချောင်းရွာ,20.49637985,93.11673737,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ဂန့်ဂေါခရိုင်,21.728,94.175,စောမြို့နယ်,21.155253,94.153079,ကျောက်ထုမြို့,21.406,94.136,လောင်းရှည်ရွာ,21.01228905,94.13384247,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,ရေစကြိုမြို့နယ်,21.6338783,95.24530058,ရေစကြိုမြို့,21.6338783,95.24530058,လောင်းရှည်ရွာ,21.84547043,95.0968399,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,လောင်းရှည်ရွာ,21.02913094,92.9783783,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ရွှေဘိုခရိုင်,22.5402,95.4132,ခင်ဦးမြို့နယ်,22.77016,95.62149,ခင်ဦးမြို့,22.77016,95.62149,လောင်းရှည်ရွာ,22.73212051,95.62979889,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ရွှေဘိုခရိုင်,22.5402,95.4132,ခင်ဦးမြို့နယ်,22.77016,95.62149,ခင်ဦးမြို့,22.77016,95.62149,လောင်းရှည်ရွာသစ်ရွာ,22.73516083,95.63604736,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောင်ကျန်းနောက်ကုန်းရွာ,26.403231,95.423833,,,
ရှမ်းပြည်နယ်,22.834,97.866,မိုင်းမောခရိုင်,23.0545,98.8035,ရင်ဖန့်မြို့နယ်,22.62819,99.28307,ရင်ဖန့်မြို့,22.62819,99.28307,လောင်ကူရွာ,22.64616013,99.12258148,,,
ရှမ်းပြည်နယ်,20.943,99.827,ကျိုင်းတုံခရိုင်,21.3962,99.2615,ကျိုင်းတုံမြို့နယ်,21.29189,99.6036,ကျိုင်းတုံမြို့,21.29189,99.6036,လောင်ခယ်ရွာ,21.434835,99.471597,,,
ရှမ်းပြည်နယ်,22.834,97.866,ကျောက်မဲခရိုင်,22.2491,96.898,သီပေါမြို့နယ်,22.61894,97.2981,သီပေါမြို့,22.61894,97.2981,လောင်ခွန်ရွာ,22.56938934,97.19625854,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,ဘူးသီးတောင်မြို့နယ်,20.87498,92.525,ဘူးသီးတောင်မြို့,20.87498,92.525,လောင်ဂျွမ်းရွာ,20.67651939,92.59166718,,,
ကချင်ပြည်နယ်,26.114,97.3,မြစ်ကြီးနားခရိုင်,25.834,97.388,ချီဖွေမြို့နယ်,25.88635,98.12976,ချီဖွေမြို့,25.88635,98.12976,လောင်ဂျောင်ရွာ,25.79962921,98.20285034,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောင်ဂီးရွာ,26.553707,95.236401,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောင်ငေါက်ရွာ,26.15617,95.520621,,,
ရှမ်းပြည်နယ်,20.943,99.827,ကျိုင်းတုံခရိုင်,21.3962,99.2615,မိုင်းယန်းမြို့နယ်,21.84385,99.68788,မိုင်းပေါက်မြို့,22.0082,99.3101,လောင်စန့်ရွာ,21.800087,99.6171735,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,ပလက်ဝမြို့နယ်,21.30441,92.85461,ပလက်ဝမြို့,21.30441,92.85461,လောင်တန်းရွာ,21.27352905,93.34470367,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောင်တန်းရွာ,26.263729,95.472423,,,
ချင်းပြည်နယ်,22.332,93.049,ဟားခါးခရိုင်,22.5081,93.4895,ထန်တလန်မြို့နယ်,22.69754,93.42104,နှာဟရိန်မြို့,22.1898,93.4361,လောင်တလန်ရွာ,22.32909966,93.25424957,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ခန္တီးခရိုင်,25.5071,95.4712,ခန္တီးမြို့နယ်,25.99243,95.69547,ခန္တီးမြို့,25.99243,95.69547,လောင်တောက်ရွာ,25.88318062,95.4798584,,,
ကချင်ပြည်နယ်,26.114,97.3,မြစ်ကြီးနားခရိုင်,25.834,97.388,ဆော့လော်မြို့နယ်,26.15418607,98.27048681,ဆော့လော်မြို့,26.15418607,98.27048681,လောင်ဒင်ရွာ,26.10824966,98.32803345,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,နန်းယွန်းမြို့နယ်,26.97909,96.17466,ဒုံဟီးမြို့,26.77569745,95.79165454,လောင်ပုရွာ,26.756705,95.660918,,,
ကချင်ပြည်နယ်,26.114,97.3,မြစ်ကြီးနားခရိုင်,25.834,97.388,ချီဖွေမြို့နယ်,25.88635,98.12976,ချီဖွေမြို့,25.88635,98.12976,လောင်ဖမ့်ရွာ,26.0594101,98.17777252,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ခန္တီးခရိုင်,25.5071,95.4712,ဟုမ္မလင်းမြို့နယ်,24.8746,94.8966,ရွှေပြည်အေးမြို့,24.68343537,94.73146774,လောင်ဖောင်ရွာ,24.84551048,95.23374939,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,ပဲခူးခရိုင်,17.3403,96.4198,သနပ်ပင်မြို့နယ်,17.28903,96.57664,သနပ်ပင်မြို့,17.28903,96.57664,လောင်မီးချောင်းဝရွာ,17.29803276,96.65654755,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,ပဲခူးခရိုင်,17.3403,96.4198,သနပ်ပင်မြို့နယ်,17.28903,96.57664,သနပ်ပင်မြို့,17.28903,96.57664,လောင်မီးရွာ,17.29121017,96.64592743,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,မင်းပြားမြို့နယ်,20.36452,93.27269,မင်းပြားမြို့,20.36452,93.27269,လောင်မီးရွာ,20.46819305,93.26101685,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,ပလက်ဝမြို့နယ်,21.30441,92.85461,ပလက်ဝမြို့,21.30441,92.85461,လောင်ယော်ကုန်းရွာ,21.59391022,93.20039368,,,
ရှမ်းပြည်နယ်,22.834,97.866,ကိုးကန့်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.6741,98.6902,ကုန်းကြမ်းမြို့နယ်,23.82946,98.53934,ကုန်းကြမ်းမြို့,23.82946,98.53934,လောင်ရင်းကျိုင်းရွာ,23.87088013,98.68929291,,,
ကချင်ပြည်နယ်,26.114,97.3,မြစ်ကြီးနားခရိုင်,25.834,97.388,ဆော့လော်မြို့နယ်,26.15418607,98.27048681,ဆော့လော်မြို့,26.15418607,98.27048681,လောင်လန်ရွာ,26.213579,98.234543,,,
ရှမ်းပြည်နယ်,22.834,97.866,မိုင်းမောခရိုင်,23.0545,98.8035,မန်တွန်းမြို့နယ်,22.94789,98.612,မန်တွန်းမြို့,22.94789,98.612,လောင်လုံရွာ,22.87874031,98.82871246,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,သာယာဝတီခရိုင်,18.3,94.184,သာယာဝတီမြို့နယ်,17.65441,95.78629,သာယာဝတီမြို့,17.65441,95.78629,လောင်လေးရွာ,17.60199928,95.84195709,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,မတူပီမြို့နယ်,21.60146,93.4582,လိုင်လင်းပီမြို့,21.9592,93.1143,လောင်ဝါရွာ,22.1074791,93.72039795,,,
ရှမ်းပြည်နယ်,22.834,97.866,ကိုးကန့်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.6741,98.6902,ကုန်းကြမ်းမြို့နယ်,23.82946,98.53934,ကုန်းကြမ်းမြို့,23.82946,98.53934,လောင်ဟုံအိုင်ရွာ,24.10918999,98.84506226,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဒီမောဆို့မြို့နယ်,19.5321,97.1136,နန်းမယ်ခုံမြို့,19.6696,97.1091,လောစီရွာ,19.54365921,97.10491943,,,
ကချင်ပြည်နယ်,26.114,97.3,မိုးညှင်းခရိုင်,25.311,96.504,မိုးညှင်းမြို့နယ်,24.78276,96.37344,နန်းမားမြို့,24.873985,96.436251,လောဆွန့်ရွာ,25.30047035,96.44983673,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဖရူဆိုမြို့နယ်,19.41386948,97.12799393,ဖရူဆိုမြို့,19.41386948,97.12799393,လောထောတနောရွာ,19.38199997,97.12468719,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,လွိုင်ကော်မြို့နယ်,19.7068,97.1264,လောပိတမြို့,19.54908956,97.32928743,လောဓလေးရွာ,19.54442978,97.34757233,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောနောက်ကုန်းရွာ,26.4276356,95.1939455,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,နာဂကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,26.6358,95.7266,လဟယ်မြို့နယ်,26.266,95.4327,ထန်ပါခွေမြို့,25.96589,95.24148,လောနောက်အင်းရွာ,26.427738,95.202983,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဖရူဆိုမြို့နယ်,19.41386948,97.12799393,ဖရူဆိုမြို့,19.41386948,97.12799393,လောပလျားလဲရွာ,19.2892704,97.25691986,,,
ကရင်ပြည်နယ်,17.39,97.657,ဖာပွန်ခရိုင်,18.0707,97.3488,ဖာပွန်မြို့နယ်,18.06305643,97.44321438,ဖာပွန်မြို့,18.06305643,97.44321438,လောပလာထရွာ,17.75568962,97.53259277,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,လွိုင်ကော်မြို့နယ်,19.7068,97.1264,လောပိတမြို့,19.54908956,97.32928743,လောပိတစံပြရွာ,19.61408043,97.27226257,,,
ကရင်ပြည်နယ်,17.39,97.657,ဖာပွန်ခရိုင်,18.0707,97.3488,ဖာပွန်မြို့နယ်,18.06305643,97.44321438,ဖာပွန်မြို့,18.06305643,97.44321438,လောပူဒိုးရွာ,18.08730698,97.36035919,,,
ရှမ်းပြည်နယ်,20.943,99.827,ကျိုင်းတုံခရိုင်,21.3962,99.2615,မိုင်းယန်းမြို့နယ်,21.84385,99.68788,မိုင်းပေါက်မြို့,22.0082,99.3101,လောဖေးရွာ,21.92190933,99.69528198,,,
ရှမ်းပြည်နယ်,20.943,99.827,မိုင်းပေါက်ခရိုင်,21.945,99.3233,မိုင်းဖျန်မြို့နယ်,21.98542,99.59892,မိုင်းဖျန်မြို့,21.98542,99.59892,လောမိုင်ရွာ,22.02561951,99.64137268,,,
ရှမ်းပြည်နယ်,20.943,99.827,မိုင်းပေါက်ခရိုင်,21.945,99.3233,မိုင်းဖျန်မြို့နယ်,21.98542,99.59892,မိုင်းဖျန်မြို့,21.98542,99.59892,လောမော်သစ်ရွာ,22.03189087,99.6155777,,,
ရှမ်းပြည်နယ်,20.943,99.827,မိုင်းပေါက်ခရိုင်,21.945,99.3233,မိုင်းဖျန်မြို့နယ်,21.98542,99.59892,မိုင်းဖျန်မြို့,21.98542,99.59892,လောမော်ဟောင်းရွာ,22.03476906,99.61387634,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဒီမောဆို့မြို့နယ်,19.5321,97.1136,နန်းမယ်ခုံမြို့,19.6696,97.1091,လောလျားလီရွာ,19.64241028,97.11672974,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဖရူဆိုမြို့နယ်,19.41386948,97.12799393,ဖရူဆိုမြို့,19.41386948,97.12799393,လောလျာခူရွာ,19.42827034,97.19835663,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,လွိုင်ကော်မြို့နယ်,19.7068,97.1264,လောပိတမြို့,19.54908956,97.32928743,လောလာလိရွာ,19.63394928,97.30670166,,,
ရှမ်းပြည်နယ်,22.834,97.866,ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.1839,97.2043,မန်တုံမြို့နယ်,23.24647923,97.12221743,မန်တုံမြို့,23.24647923,97.12221743,လောလုရွာ,23.39669991,97.38168335,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,မော်လိုက်ခရိုင်,23.948,94.7736,မော်လိုက်မြို့နယ်,23.63512,94.41201,မော်လိုက်မြို့,23.63512,94.41201,လောသာရွာ,23.70358086,94.69431305,,,
ရှမ်းပြည်နယ်,20.943,99.827,တာချီလိတ်ခရိုင်,20.7966,100.0429,တာချီလိတ်မြို့နယ်,20.45304,99.88403,တာချီလိတ်မြို့,20.45304,99.88403,လောသာရွာ,20.61112022,100.0315018,,,
ရှမ်းပြည်နယ်,22.834,97.866,ကိုးကန့်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.6741,98.6902,ကုန်းကြမ်းမြို့နယ်,23.82946,98.53934,ကုန်းကြမ်းမြို့,23.82946,98.53934,လော်ကော်ကျိုင်းရွာ,23.92085648,98.52883148,,,
ကရင်ပြည်နယ်,17.39,97.657,ဘားအံခရိုင်,17.1807,97.8413,လှိုင်းဘွဲ့မြို့နယ်,17.12574,97.81871,လှိုင်းဘွဲ့မြို့,17.12574,97.81871,လော်ကော်ရွာ,17.09082985,97.97471619,,,
ရှမ်းပြည်နယ်,20.943,99.827,ကျိုင်းတုံခရိုင်,21.3962,99.2615,ကျိုင်းတုံမြို့နယ်,21.29189,99.6036,ကျိုင်းတုံမြို့,21.29189,99.6036,လော်ကော်ရွာ,20.9895001,99.489769,,,
ရှမ်းပြည်နယ်,20.943,99.827,တာချီလိတ်ခရိုင်,20.7966,100.0429,တာချီလိတ်မြို့နယ်,20.45304,99.88403,တာချီလိတ်မြို့,20.45304,99.88403,လော်ခါးရွာ,20.70648003,99.99978638,,,
ကရင်ပြည်နယ်,17.39,97.657,ဘားအံခရိုင်,17.1807,97.8413,လှိုင်းဘွဲ့မြို့နယ်,17.12574,97.81871,လှိုင်းဘွဲ့မြို့,17.12574,97.81871,လော်စောဒေးရွာ,17.06679,97.9951,,,
ရှမ်းပြည်နယ်,22.834,97.866,ကိုးကန့်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,23.6741,98.6902,လောက်ကိုင်မြို့နယ်,23.69163,98.76408,လောက်ကိုင်မြို့,23.69163,98.76408,လော်တုံကူးရွာ,23.67058182,98.728508,,,
ကချင်ပြည်နယ်,26.114,97.3,ပူတာအိုခရိုင်,27.175,97.869,ခေါင်လန်ဖူးမြို့နယ်,27.06042976,98.36034274,ခေါင်လန်ဖူးမြို့,27.06042976,98.36034274,လော်ဝူးချီလာရွာ,27.28290939,98.60301208,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,အမ်းမြို့နယ်,19.78128,94.02469,တပ်တောင်မြို့,19.5682,93.9358,လော်ဟိုင်းရွာ,19.8872757,94.07250977,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ယင်းမာပင်ခရိုင်,22.0784,94.89716,ပုလဲမြို့နယ်,21.93415,94.87486,ပုလဲမြို့,21.93415,94.87486,လဲကန်ရွာ,21.91588974,94.52953339,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,မြန်အောင်မြို့နယ်,18.0935,95.269,အင်ပင်မြို့,18.0935,95.269,လဲကွင်းရွာ,18.15781975,95.26361084,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,လဲချားရွာ,21.260773,97.031887,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,ပခုက္ကူမြို့နယ်,21.33435,95.09053,မြစ်ခြေမြို့,21.2454,94.8511,လဲချောင်းပေါက်ရွာ,21.26660919,94.95781708,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,လေးမျက်နှာမြို့နယ်,17.60038,95.17454,လေးမျက်နှာမြို့,17.60038,95.17454,လဲခုံကြီးရွာ,17.62958908,94.98235321,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,မြန်အောင်မြို့နယ်,18.0935,95.269,အင်ပင်မြို့,18.0935,95.269,လဲခုံကြီးရွာ,18.01841927,95.13597107,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,လေးမျက်နှာမြို့နယ်,17.60038,95.17454,လေးမျက်နှာမြို့,17.60038,95.17454,လဲခုံလေးရွာ,17.66822052,94.99642181,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,မြန်အောင်မြို့နယ်,18.0935,95.269,အင်ပင်မြို့,18.0935,95.269,လဲခုံလေးရွာ,18.01935959,95.14013672,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ကျောက်ပန်းတောင်းမြို့နယ်,20.84248,95.13218,ကျောက်ပန်းတောင်းမြို့,20.84248,95.13218,လဲဂွရွာ,20.84107018,95.22141266,,,
ချင်းပြည်နယ်,22.332,93.049,ဖလမ်းခရိုင်,22.8876,93.7257,ဖလမ်းမြို့နယ်,22.91504,93.69338,ဝေဘူလမြို့,23.0168,93.9133,လဲင်သဲရွာ,22.87001038,93.71788025,,,
ချင်းပြည်နယ်,22.332,93.049,ဖလမ်းခရိုင်,22.8876,93.7257,ဖလမ်းမြို့နယ်,22.91504,93.69338,ဝေဘူလမြို့,23.0168,93.9133,လဲင်ဟိုင်ရွာ,22.82813072,93.72415924,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,ဆင်ပေါင်ဝဲမြို့နယ်,19.72291986,95.16185986,ဆင်ပေါင်ဝဲမြို့,19.72291986,95.16185986,လဲဇင်ရွာ,19.5598793,95.54860687,,,
ချင်းပြည်နယ်,22.332,93.049,ဖလမ်းခရိုင်,22.8876,93.7257,တီးတိန်မြို့နယ်,23.37862,93.64986,ခိုင်ကမ်းမြို့,23.2175,93.9551,လဲဇန်ရွာ,23.4780407,93.65078735,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,သာယာဝတီခရိုင်,18.3,94.184,နတ်တလင်းမြို့နယ်,18.42873,95.55266,တာပွန်မြို့,18.361,95.4549,လဲတောရွာ,18.39138031,95.5216217,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,မိတ္ထီလာခရိုင်,20.9582,96.0191,မလှိုင်မြို့နယ်,21.09867,95.64698,မလှိုင်မြို့,21.09867,95.64698,လဲတောရွာ,20.92001915,95.64510345,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,မိတ္ထီလာခရိုင်,20.9582,96.0191,မိတ္ထီလာမြို့နယ်,20.88189,95.86311,မိတ္ထီလာမြို့,20.88189,95.86311,လဲတောရွာ,20.80908012,95.73454285,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,မင်းလှမြို့နယ်,19.96559,95.0367,မင်းလှမြို့,19.96559,95.0367,လဲပင်ကျင်းရွာ,19.96648979,94.91739655,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,ပြည်ခရိုင်,18.9141,95.3139,ပေါင်းတည်မြို့နယ်,18.48947,95.50721,ပေါင်းတည်မြို့,18.48947,95.50721,လဲပင်ရွာ,18.7111702,95.7677536,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,ကံမမြို့နယ်,19.02897,95.09594,ကံမမြို့,19.02897,95.09594,လဲပင်ရွာ,18.99123001,94.98784637,,,
ရှမ်းပြည်နယ်,20.795,97.509,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,21.1799,96.4737,ရွာငံမြို့နယ်,21.16282,96.44229,ရွာငံမြို့,21.16282,96.44229,လဲပြားရွာ,20.98340034,96.52368164,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,လပ္ပတ္တာမြို့နယ်,16.14557,94.75889,လပွတ္တာမြို့,16.14557,94.75889,လဲပြောက်ရွာ,16.31100082,94.89299774,,,
ရှမ်းပြည်နယ်,20.943,99.827,မိုင်းပေါက်ခရိုင်,21.945,99.3233,မိုင်းကာမြို့နယ်,21.84343,99.41942,မိုင်းကာမြို့,21.84343,99.41942,လဲပိုရွာ,21.99715042,99.21740723,,,
ချင်းပြည်နယ်,22.332,93.049,မင်းတပ်ခရိုင်,21.4435,93.5445,ကန်ပတ်လက်မြို့နယ်,21.18369,94.07627,ကျင်ဒွေးမြို့,20.973,93.8382,လဲပုံရွာ,20.825979,93.936829,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,တောင်ငူခရိုင်,18.616,96.931,တောင်ငူမြို့နယ်,18.94546,96.42966,ကေတုမတီမြို့,19.01432,96.40357,လဲဘူးရွာ,18.95075035,96.39404297,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,နတ်မောက်မြို့နယ်,20.35339,95.39966,နတ်မောက်မြို့,20.35339,95.39966,လဲဘူးရွာ,20.35708046,95.59367371,,,
ကယားပြည်နယ်,19.2457,97.354,လွိုင်ကော်ခရိုင်,19.619,97.3224,ဒီမောဆို့မြို့နယ်,19.5321,97.1136,နန်းမယ်ခုံမြို့,19.6696,97.1091,လဲမအမ်းခူရွာဟောင်းရွာ,19.49961853,97.00365448,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,လဲမားရွာ,21.36170959,96.82409668,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,ပြည်ခရိုင်,18.9141,95.3139,ပန်းတောင်းမြို့နယ်,18.71524,95.14808,ဥရှစ်ပင်မြို့,18.68519,95.01383,လဲရွာ,18.6832695,95.03011322,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,ရေဖြူမြို့နယ်,14.24590986,98.20290726,ရေဖြူမြို့,14.24590986,98.20290726,လဲရှောင်ရွာ,14.29743004,98.0628891,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,ပျဉ်းမနားမြို့နယ်,19.7361,96.20895,ပျဉ်းမနားမြို့,19.7361,96.20895,လဲလူးအိုင်ရွာ,19.71707916,96.21985626,,,
